,smiles_parent,nr-ar,nr-ar-lbd,nr-ahr,nr-aromatase,nr-er,nr-er-lbd,nr-ppar-gamma,sr-are,sr-atad5,sr-hse,sr-mmp,sr-p53
5758,N#Cc1ccc(Cl)cc1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5759,N#Cc1ccc(N(CC(N)=O)CC(F)(F)F)cc1C(F)(F)F,1.0,1.0,0.0,,0.0,0.0,1.0,0.0,0.0,0.0,,0.0
5760,N#Cc1ccc2c(c1)N(CCCN1CCC(O)CC1)c1ccccc1S2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,1.0
5761,N#Cc1cccc(C#N)c1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5762,N#Cc1ccccc1,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5763,N#Cc1ccccc1C#N,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5764,N#Cc1ccccc1O,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5765,N#Cc1ccccn1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5766,N#Cc1cccnc1,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5767,N#Cc1ccncc1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5768,N#Cc1nc(Cl)c(Cl)c(Cl)c1Cl,0.0,,,,,1.0,,,1.0,,,1.0
5769,N#Cc1nn(-c2c(Cl)cc(C(F)(F)F)cc2Cl)c(N)c1[S+]([O-])C(F)(F)F,0.0,0.0,0.0,,,0.0,0.0,1.0,0.0,0.0,,
5770,N#Cc1sc2c(=O)c3ccccc3c(=O)c=2sc1C#N,0.0,,1.0,,,,,1.0,0.0,,,
5771,N/C(=N\C(=O)c1nc(Cl)c(N)nc1N)NCc1ccccc1,0,0,1,0,0,0,0,1,0,0,0,0
5772,N=C(N)N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5773,N=C(N)N1CCc2ccccc2C1,,,,,,,,0.0,,0.0,,
5774,N=C(N)NC(=N)N1CCOCC1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5775,N=C(N)NC(=N)NCCc1ccccc1,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,0.0,0.0,0.0,0.0
5776,N=C(N)NC(=O)Cc1c(Cl)cccc1Cl,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5777,N=C(N)NC(=O)c1nc(Cl)c(N)nc1N,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
5778,N=C(N)NCC1COC2(CCCCC2)O1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0
5779,N=C(N)NCC1COc2ccccc2O1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0
5780,N=C(N)NCCCCN,0,0,0,0,0,0,0,0,0,0,0,0
5781,N=C(N)NCCCCNC(=N)N,0.0,0.0,0.0,0.0,1.0,1.0,0.0,,0.0,,0.0,0.0
5782,N=C(N)NCCCC[C@@H]1NC(=O)CCSSC[C@@H](C(N)=O)NC(=O)[C@@H]2CCCN2C(=O)[C@H](Cc2c[nH]c3ccccc23)NC(=O)[C@H](CC(=O)O)NC(=O)CNC1=O,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5783,N=C(N)NCCC[C@H](N)C(=O)O,,,,,,,,0.0,,0.0,,
5784,N=C(N)NCCC[C@H](NC(=O)[C@@H]1CCCN1C(=O)[C@@H]1CSSCCC(=O)N[C@@H](Cc2ccc(O)cc2)C(=O)N[C@@H](Cc2ccccc2)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CC(N)=O)C(=O)N1)C(=O)NCC(N)=O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5785,N=C(N)NCCC[C@H](NC(=O)[C@@H]1CCCN1C(=O)[C@@H]1CSSC[C@H](N)C(=O)N[C@@H](Cc2ccc(O)cc2)C(=O)N[C@@H](Cc2ccccc2)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CC(N)=O)C(=O)N1)C(=O)NCC(N)=O,0.0,0.0,0.0,0.0,1.0,1.0,0.0,,0.0,,0.0,0.0
5786,N=C(N)NCCN1CCCCCCC1,,,,,,,,0.0,,0.0,,
5787,N=C(N)NCc1cccc(I)c1,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,,0.0,0.0
5788,N=C(N)NN,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5789,N=C(N)NN=C(C=Cc1ccc([N+](=O)[O-])o1)C=Cc1ccc([N+](=O)[O-])o1,0.0,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5790,N=C(N)NN=Cc1c(Cl)cccc1Cl,,,,,,,,0.0,,0.0,,
5791,N=C(N)NOCCC(N)C(=O)O,0,0,0,0,0,0,0,0,0,0,0,0
5792,N=C(N)NS(=O)(=O)c1ccc(N)cc1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5793,N=C(N)N[C@@H](CCC(=O)O)C(=O)O,0,0,0,0,,0,0,0,0,0,0,0
5794,N=C(N)N[N+](=O)[O-],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5795,N=C(N)Nc1ccc(C(=O)Oc2ccc3cc(C(=N)N)ccc3c2)cc1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0
5796,N=C(N)Nc1ccc2[nH]c3c(c2c1)C[C@@]1(O)[C@H]2Cc4ccc(O)c5c4[C@@]1(CCN2CC1CC1)[C@H]3O5,0,0,,0,0,0,0,0,1,,0,0
5797,N=C(N)S(=O)O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5798,N=C(N)SCCN,0,,0,0,0,0,0,0,0,0,0,0
5799,N=C(N)c1ccc(CS(=O)(=O)F)cc1,0,0,0,0,0,0,0,0,0,0,0,0
5800,N=C(N)c1ccc(N)cc1,0,0,0,0,0,0,0,,0,0,0,0
5801,N=C(N)c1ccc(OCCCCCOc2ccc(C(=N)N)cc2)cc1,0.0,0.0,0.0,1.0,,0.0,0.0,1.0,,0.0,,0.0
5802,N=C(N)c1ccc(OCCCOc2ccc(C(=N)N)cc2)cc1,0.0,0.0,0.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
5803,N=C(N)c1ccc(OCCCOc2ccc(C(=N)N)cc2Br)c(Br)c1,0.0,,0.0,0.0,,0.0,0.0,,0.0,,0.0,0.0
5804,N=C(N)c1ccccc1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5805,N=C(N)n1cccn1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0
5806,N=C(NCCCCCCNC(=N)NC(=N)Nc1ccc(Cl)cc1)NC(=N)Nc1ccc(Cl)cc1,0.0,,0.0,,,0.0,0.0,1.0,0.0,0.0,,
5807,N=C(NN=Cc1ccc(Cl)cc1)NN=Cc1ccc(Cl)cc1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,,0.0,
5808,N=C(Nc1ccccc1)Nc1ccccc1,0.0,0.0,,,,0.0,0.0,1.0,0.0,0.0,,0.0
5809,N=C1C=CC(=C(c2ccc(N)cc2)c2ccc(N)cc2)C=C1,0.0,,0.0,,,,,1.0,,1.0,1.0,1.0
5810,N=C1NC(=N)c2cc3ccccc3cc21,0.0,1.0,1.0,,,,,1.0,1.0,1.0,1.0,1.0
5811,N=C1NC(=N)c2ccccc21,0.0,1.0,,,0.0,0.0,,1.0,1.0,0.0,,1.0
5812,N=c1ccn2c(n1)O[C@H]1[C@H](O)[C@@H](CO)O[C@H]12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5813,NC(=O)C(=O)NN=Cc1ccc([N+](=O)[O-])o1,,,,,,,,1.0,,,,
5814,NC(=O)C(Cl)(Cl)Cl,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
5815,NC(=O)C(Cl)Cl,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5816,NC(=O)C(c1ccccc1)(c1ccccc1)[C@@H]1CCN(CCc2ccc3c(c2)CCO3)C1,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
5817,NC(=O)C1(N2CCCCC2)CCN(CCCC(=O)c2ccc(F)cc2)CC1,,,,,,,,0.0,,0.0,,
5818,NC(=O)C1c2ccccc2CCc2ccccc21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0
5819,NC(=O)CCCCC(N)=O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5820,NC(=O)CCCCC1CCSS1,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
5821,NC(=O)CC[C@@H](N)C(=O)O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5822,NC(=O)CC[C@H](Nc1ccc([N+](=O)[O-])cc1)C(=O)O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5823,NC(=O)CF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5824,NC(=O)CI,0.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
5825,NC(=O)CN1CC(O)CC1=O,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0
5826,NC(=O)CN1CCCC1=O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5827,NC(=O)CNCCC(c1ccccc1)c1ccccc1,0,0,0,0,0,0,0,0,0,0,0,0
5828,NC(=O)COCCN1CCN(C(c2ccccc2)c2ccc(Cl)cc2)CC1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
5829,NC(=O)COc1c(F)cc(SCCNS(=O)(=O)c2ccccc2)cc1F,0,0,0,0,0,0,0,,0,0,0,0
5830,NC(=O)C[S+]([O-])C(c1ccccc1)c1ccccc1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5831,NC(=O)Cc1cccc(C(=O)c2ccccc2)c1N,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5832,NC(=O)Cc1cccc2ccccc12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
5833,NC(=O)Cn1c(=O)cc(CCN2CCN(c3nccc4sccc34)CC2)c2ccc(F)cc21,0.0,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0
5834,NC(=O)N(O)[C@@H]1C=C[C@H](Oc2cccc(Oc3ccc(F)cc3)c2)C1,0.0,0.0,,,1.0,0.0,,1.0,0.0,0.0,0.0,0.0
5835,NC(=O)N(O)[C@@H]1COc2cc(OCc3ccccc3)ccc21,0.0,0.0,,,,0.0,0.0,,1.0,0.0,,0.0
5836,NC(=O)N/N=C/c1ccc([N+](=O)[O-])o1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,0.0
5837,NC(=O)N1C(=O)C(C(=O)c2cc(Cl)cs2)c2cc(F)c(Cl)cc21,0.0,,1.0,,,0.0,,,0.0,,,1.0
5838,NC(=O)N1c2ccccc2C=Cc2ccccc21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5839,NC(=O)N1c2ccccc2CC(=O)c2ccccc21,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5840,NC(=O)N=NC(N)=O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
5841,NC(=O)NC(=O)Cc1ccccc1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5842,NC(=O)NC(N)=O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5843,NC(=O)NC1NC(=O)NC1=O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5844,NC(=O)NNC(N)=O,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
5845,NC(=O)NNc1ccccc1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5846,NC(=O)NO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5847,NC(=O)NS(=O)(=O)c1ccc(Cl)cc1,,,,,,,,0.0,,0.0,,
5848,NC(=O)NS(=O)(=O)c1ccc(N)cc1,1.0,1.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,0.0
5849,NC(=O)N[C@@H](CCC(=O)O)C(=O)O,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5850,NC(=O)Nc1ccc(Cl)c(Cl)c1,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,
5851,NC(=O)Nc1ccc(Cl)cc1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5852,NC(=O)Nc1ccccc1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5853,NC(=O)Nc1nc2ccccc2[nH]1,0.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,,0.0
5854,NC(=O)O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5855,NC(=O)OCC(COC(N)=O)c1ccccc1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5856,NC(=O)OCC(O)COc1ccc(Cl)cc1,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0
5857,NC(=O)OCCCc1ccccc1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5858,NC(=O)OC[C@@H]1[C@H](NC(=O)/C(=N\OCC(=O)O)c2csc(N)n2)C(=O)N1S(=O)(=O)O,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,0.0,,0.0,0.0
5859,NC(=O)Oc1ccc(Cc2ccccc2)cc1,0.0,0.0,0.0,0.0,1.0,,0.0,,0.0,,1.0,0.0
5860,NC(=O)[C@@H]1CCCN1C(=O)[C@H](Cc1cnc[nH]1)NC(=O)[C@@H]1CCC(=O)N1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0
5861,NC(=O)[C@@H]1C[C@]2(NC(=O)NC2=O)c2cc(F)ccc2O1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0
5862,NC(=O)[C@H]1O[C@@H](O)[C@H](O)[C@@H](O)[C@@H]1O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0
5863,NC(=O)c1c(Cl)cccc1Cl,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
5864,NC(=O)c1cc(N2CC2)c([N+](=O)[O-])cc1[N+](=O)[O-],0,0,0,0,0,0,0,0,0,0,0,0
5865,NC(=O)c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,0.0,0.0,0.0,0.0
5866,NC(=O)c1cc[n+](CC2=C(C(=O)O)N3C(=O)[C@@H](NC(=O)[C@H](c4ccccc4)S(=O)(=O)[O-])[C@@H]3SC2)cc1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0
5867,NC(=O)c1cc[n+](CC2=C(C(=O)[O-])N3C(=O)[C@@H](NC(=O)Cc4cccs4)[C@H]3SC2)cc1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
5868,NC(=O)c1ccc(N)cc1,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,0.0
5869,NC(=O)c1ccc(OCC(O)CN2CC=C(c3ccc(F)cc3)CC2)cc1,0,0,0,0,0,0,0,0,0,0,0,0
5870,NC(=O)c1ccc([N+](=O)[O-])cc1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5871,NC(=O)c1ccc([N+](=O)[O-])cc1Cl,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5872,NC(=O)c1ccc2[nH]ccc2c1,0,0,0,0,0,0,0,0,0,0,0,0
5873,NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)([O-])OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](O)[C@@H]3O)[C@@H](O)[C@H]2O)c1,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,,0.0
5874,NC(=O)c1cccc([N+](=O)[O-])c1,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5875,NC(=O)c1ccccc1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5876,NC(=O)c1ccccc1C(N)=O,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0
5877,NC(=O)c1ccccc1N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5878,NC(=O)c1ccccc1O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5879,NC(=O)c1ccccc1[N+](=O)[O-],0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0
5880,NC(=O)c1cccnc1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5881,NC(=O)c1ccncc1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5882,NC(=O)c1cn(Cc2c(F)cccc2F)nn1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5883,NC(=O)c1cnccn1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5884,NC(=O)c1nc(-c2cccc(-c3cc(F)ccc3OCC(F)(F)C(F)(F)F)c2)n[nH]1,0.0,0.0,0.0,,,0.0,,1.0,,,,
5885,NC(=O)c1ncn([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c1N,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5886,NC(=O)c1ncn([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c1O,,,,,,,,0.0,,0.0,,
5887,NC(=O)c1ncn([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)n1,0.0,0.0,0.0,,,0.0,,0.0,0.0,0.0,0.0,1.0
5888,NC(=O)n1c(O)c(C(=O)c2cccs2)c2cc(Cl)ccc21,0.0,,1.0,,,0.0,,,,0.0,1.0,1.0
5889,NC(=S)C(N)=S,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
5890,NC(=S)N/N=C/c1cccnc1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5891,NC(=S)NC(N)=S,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
5892,NC(=S)NNC(N)=S,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5893,NC(=S)NS(=O)(=O)c1ccc(N)cc1,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0
5894,NC(=S)Nc1cccc2ccccc12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5895,NC(=S)Nc1ccccc1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5896,NC(=S)c1c(Cl)cccc1Cl,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5897,NC(CCC(=O)O)C(=O)O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5898,NC(CCP(=O)(O)O)C(=O)O,0,0,0,0,0,0,0,0,0,0,0,0
5899,NC(CO)(CO)CO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5900,NC(CO)C(=O)NNCc1ccc(O)c(O)c1O,,,,,,,,0.0,,0.0,,
5901,NC(CP(=O)(O)O)C(=O)O,0,0,0,0,0,0,0,0,0,0,0,0
5902,NC(CS)C(=O)O,,,,,,,,0.0,,0.0,,
5903,NC(CSCC(=O)O)C(=O)O,,,,,,,,0.0,,0.0,,
5904,NC(Cc1c[nH]c2ccccc12)C(=O)O,0.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5905,NC(Cc1cc(O)c(O)cc1O)C(=O)O,0,0,0,0,0,0,0,,0,0,0,0
5906,NC(Cc1ccc(Cl)cc1)C(=O)O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5907,NC(Cc1ccc(F)cc1)C(=O)O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5908,NC(Cc1ccccc1)C(=O)O,0.0,0.0,0.0,,,0.0,0.0,,0.0,,0.0,0.0
5909,NC(N)=Nc1nc(CSCCC(N)=NS(N)(=O)=O)cs1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5910,NC(N)=O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5911,NC(N)=S,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5912,NC(N)=[Se],0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5913,NC/C=C/C(=O)O,,,,,,,,0.0,,0.0,,
5914,NC1(C(=O)O)CCc2cc(C(=O)O)ccc21,0,0,0,0,0,0,0,0,0,0,0,0
5915,NC1(c2ccc(-c3nc4ccn5c(=O)[nH]nc5c4cc3-c3ccccc3)cc2)CCC1,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,
5916,NC1(c2ccccc2)CCCCC1,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,0.0
5917,NC12CC3CC(CC(C3)C1)C2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5918,NC1=NC(=O)C(c2ccccc2)O1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5919,NC1=NC(=O)N2CC12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0
5920,NC1=NCC2c3ccccc3Cc3ccccc3N12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
5921,NC1CCC(CC2CCC(N)CC2)CC1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5922,NC1CCCCC1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5923,NC1CCCCC1N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5924,NC1CCN(O)C1=O,1,0,0,,,0,0,0,0,0,0,0
5925,NC1CCN(c2cccc(Cl)n2)CC1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5926,NC1CCN(c2nc3c(cc2F)c(=O)c(C(=O)O)cn3-c2ccc(F)cc2F)C1,0.0,1.0,,0.0,0.0,0.0,,1.0,0.0,0.0,0.0,0.0
5927,NC1CCc2cc(O)c(O)cc2C1,0,0,0,,0,0,0,0,0,0,0,0
5928,NC=O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5929,NCC(=O)CCC(=O)O,,,,,,,,,,0.0,,
5930,NCC(=O)O,,,,,,,,0.0,,0.0,,
5931,NCC(CC(=O)O)c1ccc(Cl)cc1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5932,NCC(CP(=O)(O)O)c1ccc(Cl)cc1,0,0,0,0,0,0,0,0,0,0,0,0
5933,NCC(O)(CS(=O)(=O)O)c1ccc(Cl)cc1,0,0,0,0,0,0,0,0,0,0,0,0
5934,NCC(O)C1CCCCCCC1,0,0,0,0,0,0,0,0,0,0,0,0
5935,NCC(O)c1ccc(O)cc1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5936,NCC(O)c1cccc(O)c1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0
5937,NCC1(CC(=O)O)CCCCC1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5938,NCC1(Cc2noc(=O)[nH]2)CCCCC1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0
5939,NCC1CCC(C(=O)O)CC1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0
5940,NCC1CCCC(CN)C1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5941,NCCC(O)(P(=O)(O)O)P(=O)(O)O,,,,,,,,0.0,,0.0,,
5942,NCCCC(=O)O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0
5943,NCCCC(N)(C(=O)O)C(F)F,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
5944,NCCCC(O)(P(=O)(O)O)P(=O)(O)O,,,,,,,,0.0,,0.0,,
5945,NCCCCCC(=O)O,,,,,,,,0.0,,0.0,,
5946,NCCCCCCCCCCN,0,0,0,0,0,0,0,0,0,0,0,0
5947,NCCCCCCN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5948,NCCCCCCNCCCCCCN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5949,NCCCC[C@H](NC(=O)[C@@H]1CCCN1C(=O)[C@@H]1CSSC[C@H](N)C(=O)N[C@@H](Cc2ccc(O)cc2)C(=O)N[C@@H](Cc2ccccc2)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CC(N)=O)C(=O)N1)C(=O)NCC(N)=O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0
